,Address,Sale Date,Sale Price,Acres,Year  Built,Square Ft,price_number,price_sf,Year,lat,long,GEOID
19468,541 SAWNEE CORNERS DR,8/21/18,"$221,000 ",0.0,2006,"1,566",221000,141.1238825,2018,34.2179247,-84.1557628,13117130413
19689,545 SAWNEE CORNERS DR,10/1/21,"$335,000 ",0.0,2006,"1,328",335000,252.2590361,2021,34.2183774,-84.1557402,13117130413
20027,553 SAMARITAN DR,4/22/20,"$173,000 ",0.23,2005,912,173000,189.6929825,2020,34.2048828,-84.1534682,13117130413
20080,554 SAMARITAN DR,2/17/22,"$100,060 ",0.42,2003,"1,644",100060,60.86374696,2022,34.2047746,-84.1530148,13117130413
20284,560 SIENNA DR,3/19/19,"$405,000 ",0.36,2004,"3,372",405000,120.1067616,2019,34.2045415,-84.1590322,13117130413
20532,565 SAWNEE CORNERS DR,4/30/18,"$210,000 ",0.0,2006,"1,464",210000,143.442623,2018,34.2240749,-84.1389277,13117130413
20602,567 SAWNEE CORNERS DR,5/31/19,"$260,000 ",0.0,2006,"1,644",260000,158.1508516,2019,34.2175607,-84.1550289,13117130413
20659,569 SAWNEE CORNERS DR,11/2/20,"$312,500 ",0.0,2006,"1,343",312500,232.6880119,2020,34.2176761,-84.1550373,13117130413
20953,575 SAWNEE CORNERS DR,9/3/21,"$325,000 ",0.0,2007,"1,418",325000,229.1960508,2021,34.2180967,-84.1550963,13117130413
20954,575 SAWNEE CORNERS DR,3/8/19,"$235,000 ",0.0,2007,"1,418",235000,165.7263752,2019,34.2180967,-84.1550963,13117130413
20955,575 SAWNEE CORNERS DR,7/17/18,"$225,000 ",0.0,2007,"1,418",225000,158.674189,2018,34.2180967,-84.1550963,13117130413
21110,579 SAWNEE CORNERS DR,12/17/19,"$300,000 ",0.0,2007,"1,418",300000,211.5655853,2019,34.2183771,-84.1550757,13117130413
21451,585 SAWNEE CORNERS DR,5/27/20,"$255,000 ",0.0,2006,"1,458",255000,174.8971193,2020,34.2186142,-84.1546536,13117130413
21631,589 SAWNEE CORNERS DR,12/17/21,"$330,000 ",0.0,2005,"1,404",330000,235.042735,2021,34.2183838,-84.1546515,13117130413
21858,593 SAWNEE CORNERS DR,6/5/19,"$240,000 ",0.0,2006,"1,566",240000,153.256705,2019,34.2179207,-84.1545088,13117130413
22102,597 SAWNEE CORNERS DR,9/24/20,"$273,000 ",0.0,2006,"1,566",273000,174.3295019,2020,34.218218,-84.1541932,13117130413
22277,601 SAWNEE CORNERS DR,4/20/20,"$273,000 ",0.0,2006,"1,522",273000,179.369251,2020,34.2185446,-84.1539222,13117130413
22348,602 SOMERTON PL,1/5/18,"$254,000 ",0.0,2003,"1,680",254000,151.1904762,2018,34.2233991,-84.1531787,13117130413
22614,606 PINE LAKE DR,10/30/20,"$350,000 ",0.7,1984,"2,580",350000,135.6589147,2020,34.2132875,-84.1554466,13117130413
22615,606 SOMERTON PL,4/15/20,"$270,000 ",0.0,2003,"1,680",270000,160.7142857,2020,34.223329,-84.1530904,13117130413
22849,611 SAWNEE CORNERS DR,7/17/20,"$257,500 ",0.0,2006,"1,328",257500,193.9006024,2020,34.2183447,-84.1539318,13117130413
23028,613 PINE LAKE DR,10/18/18,"$280,000 ",0.94,1986,"2,281",280000,122.7531784,2018,34.2126051,-84.1538392,13117130413
23029,613 SAWNEE CORNERS DR,10/29/20,"$269,000 ",0.0,2006,"1,566",269000,171.7752235,2020,34.2184989,-84.1538294,13117130413
23243,616 CANTON RD,8/16/18,"$155,000 ",0.65,1957,"1,026",155000,151.0721248,2018,34.2245813,-84.1572188,13117130413
23754,628 CANTON RD,8/14/18,"$129,900 ",1.1,1965,960,129900,135.3125,2018,34.2247326,-84.1585789,13117130413
26737,701 SOMERTON PL,10/27/20,"$250,000 ",0.0,2003,"1,480",250000,168.9189189,2020,34.2236822,-84.1523343,13117130413
27013,708 PINE LAKE DR,3/17/20,"$346,500 ",0.7,1976,"1,806",346500,191.8604651,2020,34.2132743,-84.151531,13117130413
27887,740 SIENNA DR,4/29/20,"$345,500 ",0.23,2004,"2,504",345500,137.9792332,2020,34.2059365,-84.1592383,13117130413
28058,745 GREENWOOD ACRES DR,8/30/21,"$469,500 ",5.16,1970,"1,479",469500,317.4442191,2021,34.2220982,-84.1605158,13117130413
28169,750 SIENNA DR,7/20/20,"$401,900 ",0.41,2004,"2,884",401900,139.3550624,2020,34.2060959,-84.1589498,13117130413
29133,790 SIENNA DR,3/15/21,"$460,000 ",0.22,2004,"3,261",460000,141.0610242,2021,34.2070266,-84.1584964,13117130413
29348,801 SOMERTON PL,3/26/21,"$310,000 ",0.0,2003,"1,680",310000,184.5238095,2021,34.2233465,-84.152276,13117130413
29392,802 PINE LAKE DR,4/30/19,"$269,000 ",0.76,1974,"2,172",269000,123.8489871,2019,34.2133766,-84.150954,13117130413
29453,804 SOMERTON PL,8/25/21,"$310,000 ",0.0,2003,"1,480",310000,209.4594595,2021,34.2230762,-84.1530587,13117130413
29542,808 SOMERTON PL,8/23/21,"$330,000 ",0.0,2003,"1,480",330000,222.972973,2021,34.2231089,-84.1525391,13117130413
29574,810 SIENNA DR,11/30/18,"$450,000 ",0.21,2004,"2,604",450000,172.8110599,2018,34.2071939,-84.1583728,13117130413
29727,820 GREENWOOD ACRES DR,7/16/19,"$368,000 ",1.5,1995,"2,030",368000,181.2807882,2019,34.2238584,-84.1629473,13117130413
31539,960 SIENNA DR,5/3/21,"$502,000 ",0.51,2005,"2,944",502000,170.5163043,2021,34.2084712,-84.156106,13117130413
31622,980 SIENNA DR,5/28/19,"$446,000 ",0.45,2004,"3,062",446000,145.6564337,2019,34.2090772,-84.156106,13117130413
31652,995 SIENNA DR,6/29/20,"$422,000 ",0.51,2005,"3,324",422000,126.9554753,2020,34.2095188,-84.1567449,13117130413
31653,995 SIENNA DR,8/3/18,"$416,000 ",0.51,2005,"3,324",416000,125.1504212,2018,34.2095188,-84.1567449,13117130413
23,1003 WINDERMERE XING,7/31/20,"$790,000 ",0.43,2003,"4,314",790000,183.1247102,2020,34.1356668,-84.1050193,13117130511
86,1011 WINDERMERE XING,5/18/22,"$1,100,000 ",0.4,2003,"4,140",1100000,265.7004831,2022,34.1347013,-84.1061124,13117130511
87,1011 WINDERMERE XING,9/22/20,"$670,000 ",0.4,2003,"4,140",670000,161.8357488,2020,34.1347013,-84.1061124,13117130511
93,1013 WINDERMERE XING,11/5/21,"$1,050,000 ",0.38,2002,"4,239",1050000,247.6999292,2021,34.1345399,-84.1063599,13117130511
96,1014 WINDERMERE XING,5/30/19,"$665,000 ",0.39,2000,"3,504",665000,189.783105,2019,34.134734,-84.1072468,13117130511
162,1023 WINDERMERE XING,8/16/21,"$800,000 ",0.38,2000,"3,358",800000,238.2370459,2021,34.1336581,-84.1078449,13117130511
186,1027 WINDERMERE XING,3/10/21,"$788,000 ",0.35,2000,"3,660",788000,215.3005464,2021,34.1332565,-84.1085048,13117130511
192,1029 WINDERMERE CROSSING,3/10/21,"$860,000 ",0.37,2000,"4,159",860000,206.7804761,2021,34.1330991,-84.1088348,13117130511
226,1030 WINDERMERE XING,12/21/21,"$720,000 ",0.52,2000,"4,057",720000,177.4710377,2021,34.1337095,-84.1089173,13117130511
246,1038 WINDERMERE XING,10/28/21,"$623,200 ",0.44,2000,"3,521",623200,176.9951718,2021,34.1337635,-84.1093466,13117130511
247,1038 WINDERMERE XING,5/23/18,"$485,000 ",0.44,2000,"3,521",485000,137.7449588,2018,34.1337635,-84.1093466,13117130511
324,1050 WINDERMERE XING,9/3/21,"$750,000 ",0.61,2002,"3,929",750000,190.8882667,2021,34.1351815,-84.1106373,13117130511
336,1055 WINDERMERE XING,12/17/19,"$745,000 ",0.54,2002,"4,002",745000,186.1569215,2019,34.1350726,-84.112052,13117130511
339,1057 WINDERMERE XING,9/5/19,"$739,900 ",0.55,2002,"4,348",739900,170.1701932,2019,34.1350884,-84.112382,13117130511
342,1059 WINDERMERE XING,4/30/21,"$820,750 ",0.51,2001,"4,192",820750,195.7895992,2021,34.1352774,-84.1127119,13117130511
366,1063 WINDERMERE XING,8/2/21,"$725,000 ",0.46,2001,"4,157",725000,174.4046187,2021,34.1356516,-84.1132893,13117130511
379,1066 WINDERMERE XING,2/27/20,"$680,000 ",0.54,2001,"3,975",680000,171.0691824,2020,34.136582,-84.1132687,13117130511
381,1068 WINDERMERE XING,3/22/19,"$698,000 ",0.54,2003,"3,924",698000,177.8797146,2019,34.136766,-84.113196,13117130511
738,1210 EDENHAM LN,10/22/21,"$610,000 ",0.4,2000,"3,250",610000,187.6923077,2021,34.1375059,-84.1054318,13117130511
754,1211 EDENHAM LN,11/30/18,"$660,000 ",0.76,2000,"3,925",660000,168.1528662,2018,34.1374669,-84.1061426,13117130511
762,1214 EDENHAM LN,6/29/18,"$519,900 ",0.75,2000,"3,362",519900,154.6400952,2018,34.1381616,-84.1055556,13117130511
784,1218 EDENHAM LN,7/2/19,"$568,000 ",0.85,2000,"3,613",568000,157.2100747,2019,34.1387532,-84.1056999,13117130511
808,1221 EDENHAM LN,12/4/20,"$730,000 ",0.52,2000,"3,903",730000,187.0356136,2020,34.1389504,-84.1065475,13117130511
852,1230 EVERTON PL,8/5/22,"$905,000 ",0.42,2000,"3,499",905000,258.6453272,2022,34.1368245,-84.1047718,13117130511
870,1234 EVERTON PL,2/16/18,"$565,000 ",0.37,2000,"3,398",565000,166.274279,2018,34.1366649,-84.1041531,13117130511
888,1237 EVERTON PL,12/2/21,"$618,000 ",0.43,2000,"3,261",618000,189.5124195,2021,34.1369217,-84.1036375,13117130511
903,1240 EVERTON PL,7/17/20,"$641,000 ",0.53,2000,"3,593",641000,178.4024492,2020,34.1362768,-84.1032868,13117130511
952,1252 EDENBRIDGE CT,10/22/21,"$960,000 ",0.65,2000,"3,881",960000,247.3589281,2021,34.139171,-84.1071849,13117130511
967,1259 EDENBRIDGE CT,4/29/22,"$1,300,000 ",0.63,2000,"5,458",1300000,238.1824844,2022,34.1385775,-84.1079067,13117130511
1557,1403 EDENHAM LN,5/31/19,"$644,500 ",0.37,2001,"3,632",644500,177.4504405,2019,34.1401228,-84.1067105,13117130511
1574,1406 EDENHAM LN,5/23/22,"$920,000 ",0.35,2001,"3,521",920000,261.2894064,2022,34.1405883,-84.1060299,13117130511
1578,1408 EDENHAM LN,4/23/21,"$615,000 ",0.38,2001,"3,442",615000,178.6751888,2021,34.1409309,-84.1059474,13117130511
1580,1409 EDENHAM LN,4/26/21,"$650,000 ",0.41,2001,"3,831",650000,169.6684939,2021,34.1409871,-84.1066693,13117130511
1586,1410 ELGIN WAY,5/26/22,"$1,130,000 ",0.5,2000,"4,318",1130000,261.6952293,2022,34.1398708,-84.1068755,13117130511
1587,1410 ELGIN WAY,11/20/19,"$805,000 ",0.5,2000,"4,318",805000,186.4289023,2019,34.1398708,-84.1068755,13117130511
1594,1411 ELGIN WAY,3/10/22,"$880,000 ",0.35,2001,"3,454",880000,254.7770701,2022,34.1394614,-84.1073705,13117130511
1596,1413 ELGIN WAY,9/25/19,"$564,000 ",0.41,2000,"4,702",564000,119.9489579,2019,34.1396072,-84.1077005,13117130511
1613,1419 ELGIN WAY,6/18/21,"$762,000 ",0.74,2000,"3,969",762000,191.9879063,2021,34.1403446,-84.1081749,13117130511
1621,1420 ELGIN WAY,7/15/22,"$915,000 ",0.57,2000,"3,907",915000,234.1950346,2022,34.1411006,-84.1076799,13117130511
1637,1421 ELGIN WAY,7/26/19,"$609,000 ",0.71,2000,"3,410",609000,178.5923754,2019,34.1406006,-84.1080924,13117130511
1684,1432 EDINBURGH MNR,4/9/21,"$650,000 ",0.48,2001,"3,344",650000,194.3779904,2021,34.1413728,-84.1056793,13117130511
1690,1435 EDINBURGH MNR,8/28/20,"$520,000 ",0.44,2001,"3,757",520000,138.4083045,2020,34.141997,-84.1060506,13117130511
1751,1450 EDENHAM LN,6/3/22,"$1,030,000 ",0.73,2002,"4,135",1030000,249.0931076,2022,34.1417829,-84.108371,13117130511
1759,1453 EDENFIELD PTE,7/27/21,"$755,000 ",0.49,2001,"3,739",755000,201.9256486,2021,34.1411451,-84.1090617,13117130511
1770,1457 EDENFIELD PTE,8/31/21,"$825,000 ",0.38,2001,"3,797",825000,217.2767975,2021,34.1412634,-84.1097216,13117130511
1802,1470 EDENHAM LN,1/4/19,"$590,000 ",0.48,2001,"3,262",590000,180.8706315,2019,34.1402788,-84.1090617,13117130511
1806,1472 EDENHAM LN,6/20/19,"$625,000 ",0.51,2001,"3,929",625000,159.0735556,2019,34.139955,-84.1090823,13117130511
2176,1604 HEATHROW DR,4/11/22,"$1,225,000 ",0.34,2004,"3,921",1225000,312.4203009,2022,34.1357096,-84.1072674,13117130511
2197,1607 HEATHROW DR,10/9/20,"$670,000 ",0.42,2004,"4,065",670000,164.8216482,2020,34.1354194,-84.1079892,13117130511
2199,1609 HEATHROW DR,5/9/22,"$1,260,000 ",0.45,2004,"4,731",1260000,266.3284718,2022,34.1355011,-84.1083398,13117130511
2288,1623 HUTTON PL,7/10/20,"$769,999 ",0.6,2005,"5,421",769999,142.0400295,2020,34.1364909,-84.110464,13117130511
2310,1626 HUTTON PL,6/8/18,"$697,200 ",0.35,2005,"4,648",697200,150.0,2018,34.1372909,-84.1109424,13117130511
2346,1631 HUTTON PL,4/15/21,"$743,000 ",0.57,2004,"5,764",743000,128.9035392,2021,34.1370454,-84.1116395,13117130511
2348,1633 HUTTON PL,6/25/21,"$915,000 ",1.41,2005,"5,563",915000,164.4795973,2021,34.1372158,-84.1120314,13117130511
2405,1642 HUTTON PL,8/5/19,"$658,000 ",0.42,2004,"4,967",658000,132.4743306,2019,34.1372852,-84.1094123,13117130511
2439,1650 HUTTON PL,3/27/19,"$713,440 ",1.32,2005,"4,775",713440,149.4115183,2019,34.1380483,-84.1104228,13117130511
3017,1804 FENTON MNR,6/3/20,"$769,000 ",0.56,2000,"4,365",769000,176.1741123,2020,34.1347293,-84.1085048,13117130511
3022,1805 FENTON MNR,1/29/18,"$530,000 ",0.44,2001,"3,599",530000,147.2631286,2018,34.1343858,-84.1090204,13117130511
3034,1806 FENTON MNR,9/17/20,"$635,000 ",0.64,2001,"3,677",635000,172.6951319,2020,34.1349184,-84.1088348,13117130511
3761,2020 WINDERMERE XING,1/28/20,"$576,000 ",0.41,2002,"3,568",576000,161.4349776,2020,34.1389292,-84.1152484,13117130511
3810,2034 GROVEWOOD CT,9/28/18,"$795,000 ",0.75,2003,"3,731",795000,213.0796033,2018,34.13984951,-84.11418913,13117130511
3835,2037 WINDERMERE XING,9/20/21,"$865,000 ",0.37,2003,"4,498",865000,192.3076923,2021,34.1405741,-84.1147741,13117130511
3892,2051 WINDERMERE XING,8/7/20,"$655,000 ",0.77,2005,"4,483",655000,146.1075173,2020,34.14229,-84.1148772,13117130511
3893,2052 WINDERMERE XING,3/20/20,"$617,500 ",0.59,2005,"4,068",617500,151.7944936,2020,34.1428147,-84.1145266,13117130511
3894,2053 WINDERMERE XING,6/17/21,"$850,000 ",1.08,2005,"3,309",850000,256.8751889,2021,34.1426651,-84.1150216,13117130511
3895,2053 WINDERMERE XING,7/5/18,"$585,000 ",1.08,2005,"3,309",585000,176.7905712,2018,34.1426651,-84.1150216,13117130511
3910,2059 WINDERMERE XING,4/16/21,"$700,000 ",0.35,2005,"4,135",700000,169.286578,2021,34.1434399,-84.1153721,13117130511
3930,2061 WINDERMERE XING,6/10/21,"$860,000 ",0.56,2005,"4,464",860000,192.6523297,2021,34.1437244,-84.115434,13117130511
3941,2069 WINDERMERE XING,10/24/18,"$645,000 ",0.55,2005,"4,256",645000,151.5507519,2018,34.1445906,-84.115434,13117130511
3956,2071 WINDERMERE XING,8/7/20,"$645,000 ",0.36,2005,"4,432",645000,145.532491,2020,34.1449332,-84.1153515,13117130511
3957,2072 WINDERMERE CROSSING,12/9/21,"$875,000 ",0.44,2004,"4,149",875000,210.8941914,2021,34.1447097,-84.1147535,13117130511
3958,2074 GRANGE HILL WAY,2/20/18,"$724,900 ",0.67,2004,"3,945",724900,183.7515843,2018,34.1449931,-84.114341,13117130511
3964,2075 GRANGE HILL WAY,8/2/21,"$900,000 ",0.47,2005,"4,410",900000,204.0816327,2021,34.1454135,-84.1145266,13117130511
3970,2076 GRANGE HILL WAY,5/30/19,"$742,500 ",1.01,2004,"3,562",742500,208.4503088,2019,34.1451259,-84.1139492,13117130511
3971,2077 GRANGE HILL WAY,4/5/19,"$675,000 ",0.61,2004,"4,466",675000,151.1419615,2019,34.1454685,-84.1138667,13117130511
4051,2105 GLENFIELD TRCE,6/9/21,"$880,000 ",0.45,2003,"3,616",880000,243.3628319,2021,34.1390328,-84.1157995,13117130511
4052,2105 GLENFIELD TRCE,5/24/18,"$675,000 ",0.45,2003,"3,616",675000,186.670354,2018,34.1390328,-84.1157995,13117130511
4071,2110 GLENFIELD TRCE,7/25/22,"$1,005,000 ",0.38,2002,"3,619",1005000,277.7010224,2022,34.13942376,-84.11623151,13117130511
4100,2120 BUFORD HWY,12/10/21,"$330,000 ",1.0,1960,"1,272",330000,259.4339623,2021,34.1553837,-84.1078909,13117130511
4110,2120 GLENFIELD TRCE,7/1/22,"$920,000 ",0.42,2002,"3,266",920000,281.6901408,2022,34.13932639,-84.11649407,13117130511
4269,2173 HOLLY CT,6/11/21,"$508,000 ",3.61,1972,"1,580",508000,321.5189873,2021,34.1555215,-84.1144235,13117130511
4319,2200 GLENRIDGE LN,10/3/22,"$850,000 ",0.5,2003,"3,259",850000,260.8162013,2022,34.1378345,-84.1150009,13117130511
4434,2245 TRAMMEL ESTATES DR,2/2/18,"$490,000 ",0.43,2013,"4,162",490000,117.7318597,2018,34.1526247,-84.1217644,13117130511
4454,2257 BENEFIELD RD,4/2/21,"$750,000 ",5.75,1964,"3,236",750000,231.7676143,2021,34.1521745,-84.1182384,13117130511
4478,2275 BENEFIELD RD,2/2/22,"$570,000 ",1.77,1980,"3,260",570000,174.8466258,2022,34.1515809,-84.1180528,13117130511
4516,2300 GLADSTONE PL,12/13/19,"$729,900 ",0.44,2002,"3,960",729900,184.3181818,2019,34.1402901,-84.1155174,13117130511
4541,2306 HOLLY CT,6/13/18,"$228,000 ",1.11,1975,"1,813",228000,125.7584115,2018,34.1512813,-84.1154134,13117130511
4549,2310 GLADSTONE PL,10/17/22,"$900,000 ",0.4,2003,"3,456",900000,260.4166667,2022,34.1403843,-84.1157845,13117130511
4550,2310 HOLLY CT,6/11/21,"$420,000 ",1.27,1991,"1,304",420000,322.0858896,2021,34.1511869,-84.1161557,13117130511
4561,2315 BLACKSTOCK DR,2/1/21,"$395,000 ",0.23,2011,"2,633",395000,150.0189897,2021,34.1502964,-84.1188158,13117130511
4604,2325 GLADSTONE PL,8/5/20,"$655,000 ",0.43,2001,"3,611",655000,181.3901966,2020,34.1400428,-84.1163413,13117130511
4611,2330 BLACKSTOCK DR,1/17/20,"$335,000 ",0.15,2005,"2,595",335000,129.0944123,2020,34.1505797,-84.1191851,13117130511
4658,2344 BONNIE BRAE RD,3/15/22,"$499,900 ",2.0,1982,"1,660",499900,301.1445783,2022,34.1524166,-84.1070199,13117130511
4664,2345 GLADSTONE PL,10/4/19,"$610,000 ",0.31,2001,"3,833",610000,159.1442734,2019,34.1399011,-84.1170012,13117130511
4688,2355 GLADSTONE PL,4/27/20,"$620,000 ",0.37,2002,"4,285",620000,144.6907818,2020,34.1397397,-84.1172486,13117130511
4708,2365 GLADSTONE PL,12/12/19,"$683,400 ",0.25,2002,"4,072",683400,167.8290766,2019,34.1396934,-84.1176404,13117130511
4720,2370 BRADWARDINE CT,2/12/21,"$692,500 ",0.21,2014,"3,285",692500,210.8066971,2021,34.1494455,-84.1248502,13117130511
4723,2370 GLADSTONE PL,12/29/20,"$710,000 ",0.35,2002,"3,453",710000,205.6183029,2020,34.1401099,-84.1177435,13117130511
4737,2380 BRADWARDINE CT,8/9/22,"$1,030,000 ",0.23,2008,"3,261",1030000,315.8540325,2022,34.1495331,-84.1245891,13117130511
4748,2380 TRAMMEL ESTATES DR,6/25/21,"$593,000 ",0.34,2014,"3,832",593000,154.7494781,2021,34.1524297,-84.1204035,13117130511
4756,2385 BRADWARDINE CT,9/28/18,"$472,500 ",0.21,2009,"3,357",472500,140.7506702,2018,34.1501343,-84.124484,13117130511
4766,2390 BRADWARDINE CT,6/30/20,"$745,000 ",0.22,2013,"3,798",745000,196.1558715,2020,34.1494347,-84.1243417,13117130511
4775,2390 TRAMMEL ESTATES DR,8/23/21,"$631,000 ",0.42,2014,"3,832",631000,164.6659708,2021,34.1526147,-84.1206509,13117130511
4815,2410 BRADWARDINE CT,5/31/19,"$540,000 ",0.22,2008,"3,191",540000,169.225948,2019,34.149495,-84.1241075,13117130511
4872,2420 BUFORD HWY,9/21/22,"$325,000 ",0.65,1996,"1,090",325000,298.1651376,2022,34.149545,-84.1053906,13117130511
4873,2420 BUFORD HWY,12/17/20,"$260,000 ",0.65,1996,"1,090",260000,238.5321101,2020,34.149545,-84.1053906,13117130511
4877,2420 GANTS HILL PL,6/9/22,"$965,000 ",0.5,2005,"4,162",965000,231.8596828,2022,34.1404371,-84.1132687,13117130511
4896,2425 CAMBRIDGE HILLS RD,12/22/21,"$448,000 ",1.22,1996,"3,116",448000,143.7740693,2021,34.1498187,-84.1056793,13117130511
4929,2433 HOLLY CT,4/20/22,"$642,000 ",9.08,1980,"1,810",642000,354.6961326,2022,34.1475584,-84.1145473,13117130511
4971,2445 BRADWARDINE CT,6/25/21,"$660,000 ",0.22,2014,"3,095",660000,213.2471729,2021,34.1499143,-84.123347,13117130511
4974,2445 CAMBRIDGE HILLS RD,11/27/19,"$329,000 ",0.59,1990,"2,764",329000,119.0303907,2019,34.1494271,-84.1065456,13117130511
4977,2445 GANTS HILL PL,9/27/21,"$890,000 ",0.44,2004,"4,281",890000,207.8953516,2021,34.1409046,-84.1126294,13117130511
5031,2460 GANTS HILL PL,12/4/20,"$929,100 ",0.96,2004,"4,071",929100,228.2240236,2020,34.139918,-84.112169,13117130511
5133,2505 CASTLEROCK CT,3/5/21,"$500,700 ",0.24,2016,"3,795",500700,131.9367589,2021,34.147467,-84.1253108,13117130511
5148,2510 BLACKSTOCK DR,5/13/19,"$390,000 ",0.2,2006,"2,612",390000,149.3108729,2019,34.1493998,-84.1195375,13117130511
5161,2510 MAPLE RIDGE LN,7/10/20,"$430,000 ",0.22,2017,"3,282",430000,131.0176722,2020,34.1472495,-84.1257437,13117130511
5162,2510 MAPLE RIDGE LN,3/16/18,"$405,000 ",0.22,2017,"3,282",405000,123.4003656,2018,34.1472495,-84.1257437,13117130511
5181,2515 GOODRICK LN,7/31/20,"$775,000 ",0.35,2004,"4,048",775000,191.4525692,2020,34.1410152,-84.1149391,13117130511
5200,2520 BENEFIELD RD,7/7/20,"$363,370 ",0.22,2007,"2,984",363370,121.7727882,2020,34.1464899,-84.1184652,13117130511
5201,2520 BONNIE BRAE RD,12/29/20,"$532,500 ",2.27,1960,"2,252",532500,236.4564831,2020,34.1525446,-84.1119489,13117130511
5212,2520 GOODRICK LN,11/20/20,"$671,500 ",0.34,2004,"4,356",671500,154.1551882,2020,34.1414769,-84.1150834,13117130511
5217,2520 LANSING LN,3/23/22,"$685,000 ",0.2,2005,"2,669",685000,256.6504309,2022,34.1497557,-84.1196765,13117130511
5228,2525 ASHFORD DR,7/8/22,"$451,000 ",0.88,1992,"2,189",451000,206.0301508,2022,34.1493921,-84.1085255,13117130511
5233,2525 CAMBRIDGE HILLS RD,2/28/22,"$435,000 ",0.59,1990,"2,192",435000,198.4489051,2022,34.1499275,-84.1097313,13117130511
5234,2525 CAMBRIDGE HILLS RD,6/8/18,"$297,500 ",0.59,1990,"2,192",297500,135.7208029,2018,34.1499275,-84.1097313,13117130511
5241,2525 MAPLE RIDGE LN,7/1/19,"$525,000 ",0.24,2015,"3,799",525000,138.1942616,2019,34.1467484,-84.1256819,13117130511
5256,2530 CAMBRIDGE HILLS RD,9/13/19,"$273,500 ",0.59,1990,"2,072",273500,131.9980695,2019,34.1505815,-84.1098454,13117130511
5268,2530 GOODRICK LN,5/7/18,"$712,000 ",0.41,2004,"3,702",712000,192.3284711,2018,34.141536,-84.1154134,13117130511
5275,2530 LANSING LN,3/15/18,"$363,900 ",0.2,2005,"2,874",363900,126.6179541,2018,34.1497225,-84.1198824,13117130511
5284,2535 ASHFORD DR,7/24/18,"$549,900 ",1.91,1997,"2,532",549900,217.1800948,2018,34.148826,-84.1080099,13117130511
5292,2535 GOODRICK LN,7/22/22,"$1,150,000 ",0.47,2004,"4,443",1150000,258.8341211,2022,34.1410694,-84.1156196,13117130511
5306,2540 CASTLEROCK CT,5/23/18,"$526,000 ",0.29,2015,"3,940",526000,133.5025381,2018,34.1471864,-84.1244242,13117130511
5313,2540 GOODRICK LN,5/31/19,"$699,900 ",0.65,2004,"3,613",699900,193.7171326,2019,34.1415538,-84.1157845,13117130511
5329,2545 CASTLEROCK CT,10/27/22,"$760,000 ",0.26,2015,"4,401",760000,172.6880254,2022,34.1476116,-84.1242592,13117130511
5330,2545 CASTLEROCK CT,7/8/20,"$490,000 ",0.26,2015,"4,401",490000,111.3383322,2020,34.1476116,-84.1242592,13117130511
5368,2550 LANSING LN,7/7/21,"$555,000 ",0.2,2006,"2,876",555000,192.9763561,2021,34.1495318,-84.120486,13117130511
5371,2550 MARSHA CIR,5/17/21,"$220,000 ",1.18,1985,"2,241",220000,98.17045962,2021,34.1483771,-84.1076799,13117130511
5384,2555 BLACKSTOCK DR,5/17/18,"$362,000 ",0.21,2006,"2,786",362000,129.9353912,2018,34.1486423,-84.1189296,13117130511
5451,2575 GOODRICK LN,9/28/18,"$655,000 ",1.14,2004,"3,265",655000,200.6125574,2018,34.1411966,-84.1169187,13117130511
5463,2580 BONNIE BRAE RD,12/13/21,"$475,000 ",1.07,1996,"3,207",475000,148.1135017,2021,34.1521768,-84.1142173,13117130511
5467,2580 LANSING LN,9/4/20,"$442,500 ",0.21,2006,"2,726",442500,162.325752,2020,34.1490793,-84.1209129,13117130511
